lot_id,timestamp_hour,crop_type,temperature_C,humidity_RH,initial_quality,cnn_ripeness_score,transport_duration_h,T_ref_C,Q10,r_ref_per_day,delta_t_days,degradation_rate,cumulative_degradation_D,RSL_physics_days,RSL_actual_days,delta_RSL_ML_target_days,S0_days,degradation_increment
29,22,Tomato,28.62,78.35,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.285206337469373,1.024821764793346,8.975178235206654,8.0776,-0.8975782352066535,10.0,0.053550692463336366
29,23,Tomato,25.38,76.71,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.026689545719999,1.0676008380948612,8.932399161905138,8.0045,-0.9278991619051382,10.0,0.042779073301515196
29,24,Tomato,24.05,73.46,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9362722474344923,1.106612493828714,8.893387506171287,7.9279,-0.9654875061712866,10.0,0.03901165573385299
29,25,Tomato,25.2,81.35,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.013959479790029,1.1488611434731253,8.851138856526875,7.8746,-0.9765388565268749,10.0,0.04224864964441114
29,26,Tomato,25.87,80.43,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.0621591864953726,1.193118130296828,8.806881869703172,7.9499,-0.8569818697031719,10.0,0.04425698682370269
29,27,Tomato,26.99,84.14,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1479024138550018,1.2409477801749242,8.759052219825076,7.6802,-1.0788522198250758,10.0,0.04782964987809636
29,28,Tomato,27.88,78.02,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.2209465126691341,1.2918209585183091,8.70817904148169,7.5221,-1.1860790414816904,10.0,0.05087317834338481
29,29,Tomato,27.95,82.12,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.226884977253804,1.3429415748655433,8.657058425134457,7.5332,-1.1238584251344568,10.0,0.051120616347234256
29,30,Tomato,26.65,74.21,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1211660780285087,1.3896572018387572,8.610342798161243,7.5619,-1.0484427981612434,10.0,0.046715626973213874
29,31,Tomato,27.83,80.34,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.2167223586340676,1.4403543723559629,8.559645627644038,7.2774,-1.2822456276440377,10.0,0.0506971705172057
29,32,Tomato,27.23,72.3,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1671581018184676,1.488986348984433,8.511013651015567,7.3761,-1.1349136510155668,10.0,0.04863197662847009
29,33,Tomato,27.63,70.58,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1999713823732154,1.5389855565737778,8.461014443426222,7.3887,-1.0723144434262224,10.0,0.04999920758934477
29,34,Tomato,25.76,72.17,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.054091423290738,1.582906383908033,8.417093616091966,7.0344,-1.3826936160919665,10.0,0.04392082733425518
29,35,Tomato,25.43,64.88,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.0302539536200745,1.6258339753935207,8.37416602460648,7.1751,-1.1990660246064797,10.0,0.04292759148548765
29,36,Tomato,29.31,64.37,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.3481677317370564,1.6820080802718085,8.317991919728192,6.9109,-1.4070919197281917,10.0,0.05617410487828793
29,37,Tomato,23.78,65.37,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.91891288347905,1.72029642338773,8.27970357661227,6.9628,-1.3169035766122708,10.0,0.03828834311592158
29,38,Tomato,23.99,63.13,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9323864864368324,1.7591461711180936,8.240853828881907,6.8812,-1.359653828881907,10.0,0.038849747730363496
29,39,Tomato,24.36,64.24,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9566081580918743,1.7990051632413078,8.200994836758692,6.7856,-1.4153948367586926,10.0,0.03985899212321413
29,40,Tomato,22.78,66.08,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8573760366341717,1.8347294505597438,8.165270549440256,6.7728,-1.3924705494402563,10.0,0.035724287318436035
29,41,Tomato,22.97,66.34,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8687421851506232,1.870927331188415,8.129072668811585,6.5482,-1.580872668811585,10.0,0.03619788062867102
29,42,Tomato,22.18,65.63,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8224500687124643,1.905196358201457,8.094803641798542,6.61,-1.4848036417985417,10.0,0.03426902701304225
29,43,Tomato,22.14,65.86,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8201729111967263,1.939370502892291,8.060629497107708,6.3821,-1.678529497107708,10.0,0.034174144690834
29,44,Tomato,21.54,70.03,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.7867624453535659,1.972152533702838,8.027847466297162,6.378,-1.649847466297162,10.0,0.03278203081054703
29,45,Tomato,21.5,75.23,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.7845840978967508,2.004843799309902,7.995156200690098,6.378,-1.617156200690098,10.0,0.03269126560706392
29,46,Tomato,23.64,72.95,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9100388240808992,2.042762386992881,7.957237613007119,6.1898,-1.767437613007119,10.0,0.03791858768297883
29,47,Tomato,23.81,74.1,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9208256972050398,2.081130431318323,7.918869568681677,6.1263,-1.7925695686816772,10.0,0.0383680443254424
29,48,Tomato,23.98,82.9,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9317404293047731,2.1199532597861652,7.880046740213835,5.9251,-1.9549467402138356,10.0,0.038822828467841984
29,49,Tomato,25.49,87.05,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.0345475815189091,2.163059753865314,7.836940246134686,5.7372,-2.0997402461346866,10.0,0.04310649407914839
29,50,Tomato,24.78,80.29,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9848664428955507,2.2040961839414424,7.795903816058558,5.5995,-2.1964038160585577,10.0,0.041036430076128914
29,51,Tomato,26.93,83.7,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.143138335414036,2.251727328963139,7.748272671036861,5.7181,-2.030172671036861,10.0,0.047631145021696644
29,52,Tomato,27.27,79.24,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.17039864147459,2.300494329157461,7.699505670842539,5.5876,-2.111905670842539,10.0,0.048767000194321744
29,53,Tomato,27.51,82.19,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1900316963066757,2.3500793798474713,7.649920620152528,5.5251,-2.124820620152528,10.0,0.04958505069001026
29,54,Tomato,29.29,78.7,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.3463000692767821,2.4061756648340267,7.593824335165973,5.4865,-2.1073243351659725,10.0,0.05609628498655569
29,55,Tomato,29.14,72.66,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.3323748250920218,2.4616917266711362,7.538308273328864,5.4406,-2.0977082733288643,10.0,0.055516061837109276
29,56,Tomato,29.41,75.69,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.3575449798800068,2.5182565533477965,7.481743446652203,5.1728,-2.3089434466522034,10.0,0.05656482667666025
29,57,Tomato,25.94,73.35,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.06732533803996,2.562728798207907,7.437271201792093,5.1669,-2.270371201792093,10.0,0.04447224486011102
29,58,Tomato,25.87,71.85,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.0621591864953726,2.6069857850316103,7.39301421496839,5.2539,-2.13911421496839,10.0,0.04425698682370269
29,59,Tomato,24.75,61.56,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9828205985452511,2.647936970911195,7.352063029088805,5.1248,-2.227263029088806,10.0,0.040951185879584975
29,60,Tomato,25.63,65.13,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.0446357628642315,2.691463809242459,7.3085361907575415,5.1074,-2.2011361907575413,10.0,0.04352683833126394
29,61,Tomato,25.6,72.55,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.0424657608411214,2.734900230099426,7.265099769900575,5.0059,-2.259199769900575,10.0,0.04343642085696701
29,62,Tomato,24.55,61.31,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.969289816935065,2.7752876289016593,7.224712371098341,4.9374,-2.2873123710983405,10.0,0.040387398802233354
29,63,Tomato,23.64,59.4,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9100388240808992,2.8132062165846383,7.186793783415362,4.7499,-2.4368937834153614,10.0,0.03791858768297883
29,64,Tomato,22.55,60.44,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8438157961300179,2.8483654893619876,7.151634510638012,4.6827,-2.4689345106380127,10.0,0.03515927277734946
29,65,Tomato,21.48,59.43,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.7834971869493408,2.8810114666506057,7.118988533349395,4.6883,-2.430688533349395,10.0,0.032645977288618185
29,66,Tomato,21.49,59.06,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.7840404540757385,2.91368008025058,7.08631991974942,4.6946,-2.39171991974942,10.0,0.0326686135999738
29,67,Tomato,21.96,66.2,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.810003473632046,2.9474304949864063,7.052569505013594,4.5489,-2.503669505013594,10.0,0.03375041473582646
29,68,Tomato,22.71,69.2,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8532260981120675,2.9829818668164414,7.017018133183559,4.3413,-2.6757181331835582,10.0,0.03555137183003552
29,69,Tomato,22.49,70.22,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8403137522332818,3.0179952199307456,6.982004780069254,4.3957,-2.5863047800692547,10.0,0.035013353114304153
29,70,Tomato,22.87,77.8,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.862741344542656,3.0539430635338047,6.946056936466196,4.2814,-2.664656936466196,10.0,0.03594784360305885
29,71,Tomato,23.27,73.81,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8869963051521499,3.0909015385805794,6.90909846141942,4.1127,-2.79639846141942,10.0,0.03695847504677463
29,72,Tomato,24.39,85.8,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9585994384929766,3.130843501384266,6.869156498615734,3.6498,-3.219356498615734,10.0,0.03994196280368686
29,73,Tomato,25.52,84.25,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.0367011010197207,3.174039726160455,6.825960273839545,3.6892,-3.136760273839545,10.0,0.0431962247761887
29,74,Tomato,26.46,83.45,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1064973530922722,3.2201441513717506,6.77985584862825,3.7246,-3.0552558486282497,10.0,0.04610442521129571
29,75,Tomato,28.7,84.52,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.2923528306374923,3.273992616765923,6.7260073832340765,3.5895,-3.1365073832340764,10.0,0.053848465394172394
29,76,Tomato,28.59,80.47,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.282536602762248,3.3274320693932173,6.672567930606783,3.5064,-3.1661679306067825,10.0,0.05343945262729459
29,77,Tomato,26.57,84.77,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1149662187276974,3.3738893668289447,6.626110633171056,3.327,-3.299110633171056,10.0,0.04645729743572697
29,78,Tomato,27.58,84.58,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.195819796776124,3.423715590301215,6.5762844096987845,3.2992,-3.2770844096987846,10.0,0.04982622347227076
29,79,Tomato,27.16,76.16,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.161508731925722,3.4721121746343644,6.527887825365635,3.3868,-3.141087825365635,10.0,0.04839658433314906
29,80,Tomato,28.14,77.75,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.2431496689039396,3.523910491888585,6.476089508111415,3.2922,-3.1838895081114154,10.0,0.051798317254220454
29,81,Tomato,27.43,76.16,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.183451021752571,3.573221345611949,6.426778654388051,3.4084,-3.018378654388051,10.0,0.049310853723364384
29,82,Tomato,27.29,65.45,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1720222836745138,3.622055998105815,6.3779440018941855,3.2091,-3.1688440018941857,10.0,0.04883465249386597
29,83,Tomato,26.39,67.63,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.1011415980979635,3.667937265073763,6.332062734926237,3.2395,-3.092562734926237,10.0,0.04588126696794785
29,84,Tomato,30.31,65.54,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,1.4449303979235255,3.7281431799640425,6.271856820035957,3.2683,-3.003556820035957,10.0,0.060205914890279544
29,85,Tomato,24.19,66.38,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9454021167507438,3.767535249962696,6.232464750037304,2.9206,-3.3118647500373037,10.0,0.039392069998653245
29,86,Tomato,22.48,59.74,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8397314929441403,3.802524342079199,6.197475657920801,3.1331,-3.064375657920801,10.0,0.034989092116503494
29,87,Tomato,24.48,65.98,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9645981845841383,3.8427162546362665,6.157283745363733,2.9573,-3.199983745363733,10.0,0.04019191255706729
29,88,Tomato,23.64,63.4,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9100388240808992,3.880634842319245,6.119365157680755,2.7063,-3.4130651576807547,10.0,0.03791858768297883
29,89,Tomato,20.3,64.78,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.7219645977612481,3.9107169412141634,6.089283058785837,2.7615,-3.327783058785837,10.0,0.030082098894917926
29,90,Tomato,21.5,63.93,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.7845840978967508,3.943408206821227,6.056591793178773,2.6038,-3.4527917931787733,10.0,0.03269126560706392
29,91,Tomato,22.12,69.53,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8190366978598277,3.9775350089109525,6.0224649910890475,2.5238,-3.4986649910890475,10.0,0.03412680208972544
29,92,Tomato,23.07,75.5,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8747847649058218,4.013984665710283,5.986015334289717,2.3351,-3.6509153342897167,10.0,0.036449656799330876
29,93,Tomato,22.0,71.53,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8122523963562356,4.047828786309259,5.952171213690741,2.3231,-3.6290712136907413,10.0,0.03384412059897527
29,94,Tomato,22.44,78.58,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.8374064875084266,4.082721002424273,5.917278997575727,2.0919,-3.8253789975757275,10.0,0.03489221611501361
29,95,Tomato,24.57,76.3,0.986,0.507,31.91,25.0,2.0,1.0,0.041667,0.9706344697695466,4.12316442887616,5.87683557112384,2.018,-3.85883557112384,10.0,0.0404434264518877
30,0,Tomato,33.0,80.39,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.7411011265922482,0.07254646064171921,9.92745353935828,9.8336,-0.09385353935828,10.0,0.07254646064171921
30,1,Tomato,26.74,68.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1281821374565113,0.11955442576311967,9.88044557423688,9.908,0.027554425763119283,10.0,0.04700796512140046
30,2,Tomato,26.32,59.05,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.095811766447691,0.16521361463569562,9.834786385364305,9.8961,0.0613136146356954,10.0,0.045659188872575945
30,3,Tomato,25.88,66.09,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0628956743585531,0.20950128869919346,9.790498711300806,9.8919,0.10140128869919351,10.0,0.04428767406349784
30,4,Tomato,24.02,64.06,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9343273468831803,0.24843190626177492,9.751568093738225,9.6899,-0.06166809373822524,10.0,0.038930617562581475
30,5,Tomato,22.44,65.98,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8374064875084266,0.28332412237678856,9.716675877623212,9.9086,0.19192412237678802,10.0,0.03489221611501361
30,6,Tomato,21.75,66.03,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7982983863566498,0.3165868212411111,9.683413178758888,9.7462,0.06278682124111157,10.0,0.03326269886432253
30,7,Tomato,23.25,70.0,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8857675191023606,0.35349409645954916,9.64650590354045,9.6327,-0.01380590354045097,10.0,0.03690727521843806
30,8,Tomato,22.25,62.16,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8264503181542117,0.38792980186608067,9.61207019813392,9.5907,-0.02137019813391916,10.0,0.03443570540653154
30,9,Tomato,24.22,67.48,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9473700705992676,0.4274038705977404,9.57259612940226,9.4161,-0.1564961294022602,10.0,0.039474068731659685
30,10,Tomato,21.45,67.9,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7818696431285935,0.45998203301797946,9.54001796698202,9.4677,-0.07231796698201975,10.0,0.03257816242023911
30,11,Tomato,21.28,75.18,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7727105496479874,0.49217856349016215,9.507821436509838,9.5687,0.06087856349016185,10.0,0.03219653047218269
30,12,Tomato,23.32,79.75,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8900757332524964,0.5292653490675939,9.470734650932407,9.5077,0.03696534906759297,10.0,0.03708678557743177
30,13,Tomato,22.66,77.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8502741600641959,0.5646937224949888,9.435306277505012,9.4842,0.04889372249498791,10.0,0.035428373427394855
30,14,Tomato,24.73,83.4,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9814590638534794,0.6055881773085717,9.394411822691428,9.3554,-0.03901182269142822,10.0,0.04089445481358293
30,15,Tomato,24.03,81.61,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9349751977514554,0.6445457888732816,9.355454211126718,9.2971,-0.05835421112671746,10.0,0.03895761156470989
30,16,Tomato,26.54,85.5,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.112650120584834,0.6909065814476899,9.30909341855231,9.309,-9.341855231070895e-05,10.0,0.04636079257440828
30,17,Tomato,28.11,82.1,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.240567297715389,0.742597299041597,9.257402700958403,9.2849,0.027497299041597145,10.0,0.051690717593907115
30,18,Tomato,27.48,77.48,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1875596660734102,0.7920793476478778,9.207920652352122,9.0514,-0.15652065235212298,10.0,0.04948204860628079
30,19,Tomato,27.92,83.58,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.2243363924002046,0.8430937721100171,9.156906227889984,9.1022,-0.054706227889983694,10.0,0.05101442446213933
30,20,Tomato,29.15,81.06,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.3332986770911985,0.8986483280883761,9.101351671911624,9.1093,0.007948328088374979,10.0,0.055554555978358976
30,21,Tomato,28.21,73.45,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.2491961256533768,0.9506985830559753,9.049301416944024,8.9078,-0.14150141694402407,10.0,0.052050254967599255
30,22,Tomato,27.77,71.4,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.211672660430243,1.0011853477981223,8.998814652201878,9.0946,0.09578534779812209,10.0,0.05048676474214694
30,23,Tomato,25.97,71.48,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0695470878852447,1.0457501663090367,8.954249833690962,8.989,0.03475016630903838,10.0,0.04456481851091449
30,24,Tomato,26.01,67.37,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0725166168179425,1.09043871618199,8.909561283818011,9.069,0.1594387161819899,10.0,0.04468854987295321
30,25,Tomato,26.49,67.25,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1088006436030693,1.1366391125989992,8.863360887401,8.8942,0.030839112598998852,10.0,0.04620039641700909
30,26,Tomato,25.95,64.13,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0680654080478515,1.1811421939561288,8.818857806043871,8.9355,0.11664219395612818,10.0,0.04450308135712983
30,27,Tomato,25.63,73.91,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0446357628642315,1.2246690322873928,8.775330967712607,8.6053,-0.1700309677126075,10.0,0.04352683833126394
30,28,Tomato,23.89,59.99,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.925946022527324,1.2632504252080388,8.736749574791961,8.6472,-0.08954957479196146,10.0,0.03858139292064602
30,29,Tomato,23.3,59.55,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8888426811665703,1.3002858332042064,8.699714166795793,8.7274,0.027685833204206034,10.0,0.03703540799616749
30,30,Tomato,29.32,66.19,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.349102534339699,1.3564988885025386,8.64350111149746,8.6097,-0.03380111149746057,10.0,0.05621305529833224
30,31,Tomato,22.59,63.15,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8461585966002897,1.391755778747083,8.608244221252917,8.6417,0.03345577874708283,10.0,0.03525689024454427
30,32,Tomato,22.52,67.71,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.842062953608416,1.4268420158350847,8.573157984164915,8.6284,0.055242015835084146,10.0,0.03508623708800187
30,33,Tomato,22.99,80.07,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8699473527086506,1.463090112180396,8.536909887819604,8.4424,-0.0945098878196049,10.0,0.03624809634531135
30,34,Tomato,22.25,70.41,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8264503181542117,1.4975258175869277,8.502474182413073,8.4586,-0.04387418241307195,10.0,0.03443570540653154
30,35,Tomato,21.04,71.36,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7599624282007579,1.5291911720827687,8.470808827917232,8.3237,-0.147108827917231,10.0,0.03166535449584098
30,36,Tomato,24.2,76.83,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9460576467255959,1.568610556048884,8.431389443951115,8.4725,0.041110556048884916,10.0,0.039419383966115405
30,37,Tomato,24.93,84.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9951597218200828,1.6100758761779614,8.389924123822038,8.25,-0.13992412382203767,10.0,0.041465320129077395
30,38,Tomato,23.28,78.53,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8876113372694979,1.6470599777679695,8.35294002223203,8.3263,-0.026640022232029992,10.0,0.03698410159000817
30,39,Tomato,26.07,73.96,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0769863761930485,1.6919347691048054,8.308065230895195,8.3707,0.06263476910480392,10.0,0.04487479133683575
30,40,Tomato,24.7,83.01,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9794202975869268,1.7327442746443598,8.267255725355641,8.1092,-0.15805572535564139,10.0,0.04080950553955448
30,41,Tomato,26.83,84.98,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1352421021460644,1.78004640731448,8.21995359268552,8.1201,-0.09985359268551974,10.0,0.04730213267012007
30,42,Tomato,27.89,80.87,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.2217931016735006,1.8309548604819097,8.16904513951809,8.0502,-0.11884513951808984,10.0,0.05090845316742976
30,43,Tomato,26.69,78.54,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1242789237786177,1.8778001903989934,8.122199809601007,8.0235,-0.09869980960100655,10.0,0.046845329917083664
30,44,Tomato,28.38,78.98,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.2640030984528068,1.9304674075022263,8.069532592497774,7.7435,-0.32603259249777405,10.0,0.052667217103233105
30,45,Tomato,27.34,73.36,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1760912502909648,1.9794716016281,8.0205283983719,8.0166,-0.003928398371899178,10.0,0.04900419412587363
30,46,Tomato,27.29,78.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1720222836745138,2.028306254121966,7.971693745878034,7.865,-0.10669374587803393,10.0,0.04883465249386597
30,47,Tomato,27.3,66.66,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.1728349492318788,2.0771747679516106,7.922825232048389,8.0232,0.10037476795161027,10.0,0.048868513829644696
30,48,Tomato,25.39,67.74,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0274014393789639,2.119983503726214,7.880016496273786,8.0315,0.15148350372621344,10.0,0.04280873577460329
30,49,Tomato,30.35,62.23,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.448942154554879,2.1803565764800523,7.819643423519947,7.8506,0.03095657648005279,10.0,0.06037307275383815
30,50,Tomato,25.19,62.49,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0132569001590856,2.222575951738981,7.777424048261019,7.8336,0.0561759517389806,10.0,0.042219375258928625
30,51,Tomato,24.67,59.23,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9773857664108054,2.2633006844680197,7.736699315531981,7.7676,0.03090068446801908,10.0,0.04072473272903903
30,52,Tomato,25.1,63.84,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.0069555500567189,2.305257501372233,7.694742498627766,7.7768,0.08205750137223333,10.0,0.04195681690421331
30,53,Tomato,24.01,64.38,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9336799449153133,2.3441611436370193,7.655838856362981,7.6288,-0.027038856362980646,10.0,0.03890364226478636
30,54,Tomato,23.46,60.69,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.8987551266110299,2.381609573497521,7.618390426502479,7.6959,0.07750957349752063,10.0,0.037448429860501786
30,55,Tomato,21.31,67.18,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7743190278532204,2.4138731244310816,7.586126875568919,7.6522,0.06607312443108082,10.0,0.032263550933560134
30,56,Tomato,21.08,62.6,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7620724151698846,2.445626395753965,7.5543736042460345,7.5926,0.03822639575396547,10.0,0.03175327132288358
30,57,Tomato,21.33,67.03,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7753932063470047,2.4779347044828257,7.522065295517175,7.4798,-0.04226529551717473,10.0,0.032308308728860646
30,58,Tomato,24.07,71.59,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9375710964571098,2.517000479358904,7.482999520641096,7.4943,0.011300479358903992,10.0,0.039065774876078395
30,59,Tomato,23.51,75.67,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9018753783822496,2.5545789207499574,7.445421079250043,7.3518,-0.0936210792500427,10.0,0.0375784413910532
30,60,Tomato,21.33,72.2,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.7753932063470047,2.5868872294788177,7.413112770521183,7.2972,-0.11591277052118265,10.0,0.032308308728860646
30,61,Tomato,24.08,78.51,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.938221196500671,2.6259800920734113,7.374019907926589,7.209,-0.16501990792658905,10.0,0.039092862594593464
30,62,Tomato,23.71,86.98,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9144650894999016,2.6640831089576036,7.335916891042396,6.9765,-0.3594168910423967,10.0,0.0381030168841924
30,63,Tomato,24.99,77.24,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9993070929904524,2.705721237601237,7.294278762398763,7.2777,-0.01657876239876277,10.0,0.041638128643633185
30,64,Tomato,24.38,79.82,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,0.9579352182226964,2.745635524338922,7.2543644756610774,7.1323,-0.12206447566107759,10.0,0.039914286737685094
30,65,Tomato,29.18,84.07,0.905,0.362,2.71,25.0,2.0,1.0,0.041667,1.3360740783900993,2.8013057229632023,7.198694277036798,6.8519,-0.346794277036798,10.0,0.05567019862428027
